,strasbourg_metropole_quotient_familial,uid,cout_cantine
7154,856,596300856,184.8
7155,1130,596401130,1560.2
7156,690,596500690,442.0
7157,480,596600480,270.90002
7158,455,596700455,535.35
7159,799,596800799,482.6
7160,1104,596901104,1484.8
7177,649,597000649,399.75
7179,4543,597104543,1386.9
7181,750,597200750,1003.2
7182,579,597300579,720.9
7183,432,597400432,273.05002
7184,1522,597501522,1542.8
7185,549,597600549,21.6
7186,509,597700509,242.95001
7187,236,597800236,91.5
7189,922,597900922,51.0
7190,2872,598002872,931.5
7191,603,598100603,313.2
7192,633,598200633,357.5
7193,392,598300392,175.5
7195,446,598400446,571.9
7201,1247,598501247,893.2
7203,796,598600796,1010.8
7210,668,598700668,429.0
7212,708,598800708,0.0
7217,350,598900350,0.0
7218,2567,599002567,358.80002
7219,1012,599101012,51.0
7223,493,599200493,169.85
7224,10473,599310473,34.5
7225,1268,599401268,783.0
13328,649,599500649,6.5
7229,466,599600466,156.95001
11642,2128,599702128,897.0
7232,511,599800511,710.1
7233,680,599900680,409.5
7234,732,599900732,15.2
7239,1154,600001154,759.80005
7240,1525,600101525,1560.2
7241,1377,600201377,1508.0
7242,532,600300532,305.1
7250,930,600400930,61.199997
7251,3959,600503959,648.60004
7252,286,600600286,189.0
7253,1932,600701932,856.80005
7255,1021,600801021,1336.2
7258,310,600900310,75.0
7256,1799,601001799,1253.7
7260,662,601100662,0.0
7259,158,601200158,325.5
7264,821,601300821,1082.4
7265,2330,601402330,703.8
7266,1674,601501674,850.5
7268,1212,601601212,788.80005
7269,1252,601701252,1096.2
7270,491,601800491,8.6
7272,1111,601901111,1554.4
7273,921,602000921,0.0
7275,595,602100595,367.2
7279,932,602200932,1366.8
7280,214,602300214,12.0
7281,380,602300380,307.5
7283,99999,602499999,1821.6
7290,472,602500472,12.900001
7295,380,602600380,204.0
7297,562,602700562,367.2
12345,1629,602801629,844.2
7298,700,602900700,250.25
7300,885,603000885,576.4
7301,375,603100375,196.5
7309,642,603200642,500.5
7304,1187,603301187,87.0
7310,231,603400231,190.5
7311,3249,603503249,1814.7
7312,902,603600902,457.6
7313,1095,603601095,139.20001
7314,99999,603799999,1869.9
7315,99999,603899999,441.6
7317,827,603900827,594.0
7318,1906,604001906,831.60004
7319,485,604100485,101.05
7320,1779,604101779,126.0
7325,1102,604201102,0.0
7327,65,604300065,408.0
7326,362,604400362,154.5
7329,572,604500572,367.2
7332,410,604600410,388.5
7336,2158,604702158,1821.6001
7337,794,604800794,516.8
7342,804,604900804,7.6
7344,99999,605099999,931.5
7346,99999,605199999,938.4
7347,1402,605201402,672.80005
7348,1564,605201564,932.4
7349,467,605300467,197.8
380,502,605400502,266.6
381,787,605400787,3.8
7353,995,605500995,0.0
7354,764,605600764,1010.8
7355,860,605700860,598.4
14917,654,605800654,432.25
7360,332,605900332,390.0
7362,1873,606001873,1694.7
7363,455,606100455,535.35004
7364,539,606200539,367.2
7368,99999,606399999,938.4
7369,438,606400438,40.850002
7372,1269,606501269,324.80002
7373,345,606600345,199.5
7374,676,606700676,429.0
7375,1829,606801829,630.0
7376,1779,606901779,831.60004
7377,3253,607003253,938.4
7378,2739,607102739,1835.4
7379,755,607200755,102.6
7381,1440,607301440,487.2
7382,536,607400536,364.5
7386,662,607500662,370.5
7388,670,607600670,422.5
7394,661,607700661,874.25
7398,707,607800707,22.75
7399,364,607900364,172.5
7400,640,608000640,214.5
7401,443,608100443,492.35004
7404,466,608200466,86.0
7405,2615,608302615,1814.7
7407,788,608400788,509.19998
7408,1241,608501241,0.0
7409,1272,608501272,0.0
7411,369,608600369,3.0
7412,351,608700351,333.0
7413,460,608700460,81.700005
7416,403,608800403,198.0
7418,734,608900734,1029.8
11372,729,609000729,475.0
7420,688,609100688,315.25
7421,755,609200755,15.2
7426,697,609300697,874.25
7427,2667,609402667,1097.1
10646,2119,609502119,883.2
7429,1525,609601525,1502.2
7434,99999,609799999,862.5
7435,1355,609801355,759.80005
7436,1101,609901101,742.4
7438,233,610000233,0.0
7440,365,610100365,192.0
7441,691,610200691,442.0
7443,456,610300456,468.7
7447,313,610400313,0.0
7449,235,610500235,390.0
7452,414,610600414,494.50003
7454,280,610700280,19.5
7455,2845,610802845,828.0
7456,718,610900718,94.25
7457,561,611000561,191.7
7459,394,611100394,204.0
7460,483,611200483,260.15002
7461,346,611300346,273.0
7462,319,611400319,352.5
7463,1242,611501242,1548.6001
7466,1117,611601117,765.60004
77,99999,611799999,890.10004
7470,541,611800541,720.9
7473,396,611900396,385.5
7474,1934,612001934,1612.8
7478,1379,612101379,1513.8
4066,897,612200897,567.60004
7480,2749,612302749,938.4
7481,1042,612401042,754.0
7483,521,612500521,310.5
7484,588,612600588,264.6
7485,99999,612799999,910.8
7486,881,612800881,585.2
7487,99999,612899999,6.9
7489,406,612900406,271.5
7490,185,613000185,190.5
7491,1694,613101694,466.2
7492,709,613200709,884.0
7499,582,613300582,351.0
7500,645,613400645,263.25
7501,6164,613506164,1718.1001
7502,708,613600708,295.75
7503,375,613700375,204.0
7505,6654,613806654,227.7
7516,640,613900640,214.5
7517,99999,613999999,379.5
7519,663,614000663,874.25
7520,455,614100455,6.4500003
7526,296,614200296,406.5
7527,1262,614301262,788.80005
7529,518,614400518,345.6
7531,357,614500357,367.5
7534,1925,614601925,825.30005
7537,1922,614701922,793.80005
7535,262,614800262,165.0
7538,549,614900549,67.5
7540,696,615000696,182.0
7543,824,615100824,123.200005
7549,921,615200921,147.9
7550,464,615300464,264.45
7551,843,615400843,488.40002
7552,1588,615401588,119.700005
7553,1450,615501450,156.6
7554,1547,615501547,686.7
7556,1765,615601765,762.30005
7558,716,615700716,419.25
12955,1591,615801591,189.0
7560,592,615900592,367.2
7562,747,616000747,26.6
7564,99999,616199999,938.4
7569,701,616200701,442.0
7581,1603,616301603,585.9
7582,507,616400507,582.65
7584,722,616500722,376.19998
7587,1952,616601952,100.8
7588,99999,616699999,27.6
7589,1223,616701223,754.0
7592,1127,616801127,487.2
7593,372,616900372,117.0
7594,430,616900430,96.75001
7596,924,617000924,673.2
7600,445,617100445,559.0
7611,589,617200589,10.8
7609,1097,617301097,759.80005
12578,1693,617401693,0.0
7613,558,617500558,353.7
7614,498,617600498,292.40002
7618,361,617700361,0.0
7621,354,617800354,406.5
7623,707,617900707,438.75
7627,864,618000864,303.6
7631,848,618100848,664.4
7632,1386,618201386,226.20001
7633,1683,618201683,585.9
7638,223,618300223,157.5
7639,99999,618399999,165.6
7640,852,618400852,598.4
7642,303,618500303,204.0
7643,866,618600866,453.2
7645,1385,618701385,1548.6001
9145,957,618800957,0.0
7647,1424,618901424,1241.2001
7650,261,619000261,0.0
7653,436,619100436,283.80002
7654,555,619200555,81.0
7655,459,619300459,36.550003
7662,858,619400858,1170.4
7663,426,619500426,281.65002
7664,1194,619601194,1218.0
7665,1269,619701269,788.80005
7668,1574,619801574,856.80005
7671,733,619900733,437.0
7672,2043,620002043,850.5
7673,343,620100343,199.5
7674,441,620200441,565.45
7677,1090,620301090,255.20001
7681,1513,620401513,417.60004
7682,3220,620503220,1711.2
7684,2059,620602059,938.4
7685,1431,620701431,771.4
7686,3094,620803094,903.9
7687,180,620900180,612.0
7691,410,621000410,180.0
7693,752,621100752,53.2
7694,1190,621101190,342.2
7695,1360,621201360,423.40002
7698,3813,621303813,1869.9
7699,1756,621401756,831.60004
7702,1072,621501072,301.6
7703,479,621600479,561.15
7708,510,621700510,21.5
7710,517,621800517,699.3
7711,448,621900448,73.100006
7712,711,621900711,61.75
7713,407,622000407,198.0
7714,754,622100754,182.4
7717,1,622200001,291.0
7719,682,622300682,159.25
7720,1287,622401287,1426.8
7722,613,622500613,731.7
7724,598,622600598,337.5
7728,505,622700505,277.35
7731,386,622800386,196.5
7733,675,622900675,341.25
7735,522,623000522,356.4
7736,312,623100312,193.5
7738,354,623200354,397.5
7741,1905,623301905,850.5
11902,692,623400692,266.5
7748,1297,623501297,1444.2
7760,1,623600001,327.0
7755,1865,623701865,1644.3
7756,774,623800774,999.4
7757,490,623900490,288.1
7762,661,624000661,3.25
7763,389,624100389,55.5
7765,701,624200701,442.0
7766,99999,624399999,448.5
7768,557,624400557,297.0
7773,512,624500512,270.0
7774,669,624600669,442.0
7776,617,624700617,10.8
7778,414,624800414,275.2
7779,624,624900624,221.0
7780,1554,625001554,655.2
7781,740,625100740,858.8
7783,1058,625201058,249.40001
7784,1557,625301557,711.9
7787,261,625400261,93.0
7791,695,625500695,689.0
7792,601,625600601,0.0
7795,329,625700329,46.5
7796,555,625800555,334.8
7797,738,625900738,30.4
7798,328,626000328,177.0
7799,370,626100370,198.0
7804,1490,626201490,788.80005
7809,338,626300338,397.5
7808,99999,626499999,938.4
7810,663,626500663,867.75
7811,976,626600976,673.2
7812,309,626700309,201.0
7818,776,626800776,87.4
7823,602,626900602,286.2
7824,99999,626999999,179.40001
7827,415,627000415,292.40002
7828,238,627100238,87.0
7829,437,627100437,15.050001
7831,265,627200265,300.0
7832,1013,627301013,693.6
7833,1004,627401004,76.5
7834,99999,627499999,6.9
7836,1344,627501344,87.0
7837,1414,627501414,585.80005
7839,433,627600433,247.25002
7843,212,627700212,177.0
7844,1659,627801659,831.60004
7846,250,627900250,75.0
15389,523,628000523,180.90001
7847,543,628100543,299.7
7848,554,628200554,0.0
7849,512,628300512,353.7
7852,238,628400238,163.5
7858,1441,628501441,1571.8
7859,628,628600628,442.0
7860,929,628700929,688.5
7861,1166,628801166,1513.8
7863,1038,628901038,788.80005
7867,1835,629001835,617.4
7870,584,629100584,367.2
7873,647,629200647,243.75
7874,977,629200977,275.4
7875,1400,629201400,377.0
7876,377,629300377,139.5
7877,2021,629402021,611.10004
7879,1,629500001,60.0
7880,934,629600934,168.29999
7881,757,629700757,167.2
7890,672,629800672,341.25
7891,251,629900251,88.5
7892,505,630000505,565.45
7893,552,630100552,348.30002
7894,99999,630199999,75.9
7895,456,630200456,580.5
7896,1295,630301295,788.80005
7902,552,630400552,189.0
7903,979,630500979,392.69998
7904,222,630600222,391.5
7905,1024,630701024,734.4
7906,2695,630802695,1869.9
7910,1506,630901506,788.80005
7912,1756,631001756,850.5
7915,238,631100238,15.0
7916,99999,631299999,814.2
7918,351,631300351,123.0
7919,714,631400714,29.25
7920,635,631500635,867.75
7921,475,631600475,582.65
7922,616,631700616,270.0
7923,935,631800935,158.09999
7924,1035,631801035,87.0
117,553,631900553,626.4
7928,1210,632001210,765.60004
7932,390,632100390,405.0
7934,575,632200575,315.9
10422,897,632300897,585.2
7940,612,632400612,367.2
7944,704,632500704,867.75
7945,1,632600001,586.5
7950,686,632700686,305.5
7953,193,632800193,196.5
7954,390,632900390,204.0
7955,786,633000786,11.4
7957,973,633100973,0.0
7958,593,633200593,720.9
7970,1996,633301996,793.80005
7959,657,633400657,442.0
7969,586,633500586,1028.7001
7971,1480,633601480,568.4
7974,381,633700381,610.5
7978,1465,633801465,1571.8
7979,1420,633901420,1548.6001
7980,2521,634002521,586.5
7982,945,634100945,586.5
7983,701,634200701,643.5
7988,2392,634302392,1704.3
7989,2057,634402057,945.30005
7990,484,634500484,281.65002
7993,964,634600964,102.0
7994,1995,634701995,806.4
7996,542,634800542,356.4
7997,1081,634801081,11.6
7998,768,634900768,501.6
8104,609,635000609,305.1
8000,394,635100394,0.0
8002,598,635200598,356.4
8005,408,635300408,204.0
8009,603,635400603,18.9
8012,1021,635501021,76.5
8015,1570,635601570,774.9
8016,479,635700479,260.15002
8018,395,635800395,577.5
8021,637,635900637,390.0
8022,99999,635999999,89.700005
8023,795,636000795,1018.4
8024,277,636100277,145.5
8029,424,636200424,427.85
8030,1153,636301153,1397.8
8032,719,636400719,438.75
8035,29,636500029,405.0
8038,742,636600742,3.8
8041,846,636700846,580.8
8043,910,636800910,589.60004
8047,415,636900415,38.7
8050,1065,637001065,510.40002
8053,697,637100697,393.25
8055,2141,637202141,897.0
8060,415,637300415,576.2
8061,447,637400447,290.25
8062,368,637500368,76.5
8068,222,637600222,331.5
8069,99999,637699999,193.20001
8078,1610,637701610,1247.4001
8080,99999,637899999,759.0
8082,686,637900686,412.75
8083,108,638000108,204.0
8086,1193,638101193,725.0
8087,403,638200403,196.5
8092,463,638300463,292.40002
8093,561,638400561,720.9
8095,746,638500746,380.0
8096,1602,638601602,718.2
8099,1196,638701196,777.2
8103,679,638800679,416.0
8107,1330,638901330,516.2
8108,1535,638901535,841.0
8112,563,639000563,351.0
6712,468,639100468,576.2
8116,493,639200493,574.05005
8120,2434,639302434,1828.5
8122,347,639400347,177.0
8200,450,639500450,582.65
8124,382,639600382,348.0
8125,654,639700654,1290.25
8126,654,639800654,110.5
8127,347,639900347,198.0
8128,1470,640001470,533.60004
8131,266,640100266,213.0
8132,349,640200349,406.5
8136,1870,640301870,1694.7
8137,1913,640401913,1688.4
8142,300,640500300,195.0
8146,351,640600351,0.0
8147,370,640700370,198.0
8148,99999,640899999,1869.9
8150,846,640900846,356.4
8151,573,641000573,661.5
2735,442,641100442,288.1
8155,374,641200374,183.0
8156,347,641300347,177.0
8157,1407,641401407,1560.2
8158,251,641500251,150.0
8159,711,641600711,1069.25
8160,203,641700203,384.0
8168,2772,641802772,931.5
8166,1597,641901597,686.7
8167,99999,641999999,186.3
8170,449,642000449,0.0
8172,710,642100710,354.25
8174,293,642200293,187.5
8178,814,642300814,490.19998
8180,401,642400401,186.0
8184,305,642500305,405.0
8186,551,642600551,569.7
8187,2410,642702410,1476.6001
8188,9056,642809056,931.5
8189,469,642900469,236.50002
8190,1346,643001346,707.60004
8191,1177,643101177,655.4
8193,644,643200644,724.75
8198,1957,643301957,1612.8
8202,1148,643401148,765.60004
8203,541,643500541,353.7
8207,1699,643601699,819.0
3039,670,643700670,224.25
8210,452,643800452,292.40002
8211,271,643900271,406.5
8213,1468,644001468,1571.8
8214,99999,644199999,476.1
8215,2359,644202359,1869.9
8216,938,644300938,1341.3
8217,347,644400347,204.0
8218,1786,644501786,856.80005
8219,350,644600350,196.5
8220,703,644700703,0.0
8222,1143,644801143,754.0
8223,870,644900870,598.4
8225,1392,645001392,1438.4
8227,888,645100888,8.8
8228,264,645200264,7.5
8231,398,645300398,399.0
8233,1307,645401307,1560.2
8234,2138,645502138,931.5
8237,289,645600289,373.5
8238,345,645700345,180.0
8239,821,645800821,598.4
8240,591,645900591,853.2
8241,99999,645999999,517.5
8243,998,646000998,30.599998
8244,574,646100574,594.0
8245,721,646200721,53.2
8248,2027,646302027,1675.8
8247,1480,646401480,986.00006
8249,409,646500409,201.0
8250,1251,646601251,783.0
8252,358,646700358,202.5
8253,643,646800643,734.5
8255,868,646900868,563.2
8256,190,647000190,15.0
8257,405,647000405,7.5
8260,1352,647101352,788.80005
8261,966,647200966,1356.6
8264,1780,647301780,113.4
8266,304,647400304,397.5
8267,13,647500013,198.0
14991,1332,647601332,771.4
1965,258,647700258,232.5
8272,1142,647801142,777.2
8274,1694,647901694,1675.8
8277,795,648000795,516.8
8278,345,648100345,39.0
8279,431,648100431,234.35
8280,2023,648202023,1701.0
8281,736,648300736,0.0
8283,551,648400551,0.0
8284,439,648500439,283.80002
8286,1066,648601066,788.80005
8287,347,648700347,160.5
8288,660,648800660,429.0
8291,232,648900232,486.0
8293,330,649000330,186.0
8294,432,649100432,806.25
8295,736,649100736,49.4
8296,348,649200348,397.5
8298,375,649300375,804.0
8301,782,649400782,467.4
8302,1463,649501463,232.0
8304,473,649600473,260.15002
8305,833,649700833,572.0
8306,1443,649801443,771.4
8310,430,649900430,451.50003
8311,662,649900662,175.5
8314,379,650000379,190.5
8316,333,650100333,16.5
8317,715,650200715,165.75
8319,829,650300829,0.0
8321,497,650400497,290.25
8323,2095,650502095,1766.4
8324,535,650600535,345.6
8325,99999,650799999,676.2
8328,419,650800419,60.200005
8330,27,650900027,199.5
8331,758,651000758,304.0
8332,539,651100539,583.2
8333,767,651200767,266.0
8334,1174,651301174,574.2
8336,509,651400509,943.85
8339,565,651500565,499.5
8341,2514,651602514,938.4
8342,486,651700486,245.1
8344,371,651800371,199.5
8345,45,651900045,357.0
8350,783,652000783,399.0
8356,365,652100365,609.0
8358,2081,652202081,303.6
8360,11001,652311001,800.4
8363,267,652400267,94.5
8364,504,652400504,210.70001
8365,976,652400976,561.0
8366,754,652500754,490.19998
8367,473,652600473,305.3
8368,311,652700311,300.0
8370,311,652800311,198.0
8371,531,652900531,0.0
8374,1545,653001545,762.30005
8375,465,653100465,225.75002
8382,1965,653201965,850.5
8383,244,653300244,405.0
8385,2427,653402427,531.3
8386,441,653500441,109.65
8389,494,653600494,212.85
8390,538,653600538,8.1
8392,695,653700695,438.75
8398,1667,653801667,604.80005
8399,367,653900367,0.0
8400,263,654000263,0.0
8403,99999,654199999,400.2
8404,1371,654201371,156.6
8408,626,654300626,432.25
8409,326,654400326,606.0
8411,1542,654501542,611.10004
8412,99999,654599999,172.5
8413,801,654600801,509.19998
8415,328,654700328,202.5
8416,400,654800400,321.0
8418,99999,654999999,931.5
8419,253,655000253,34.5
8420,1182,655101182,1125.2001
8422,1,655200001,381.0
8426,887,655300887,237.6
8427,694,655400694,321.75
8428,564,655500564,375.30002
8430,706,655600706,48.75
8431,522,655700522,353.7
8434,1477,655801477,783.0
8435,872,655900872,576.4
8183,597,656000597,367.2
8437,701,656100701,399.75
8442,1171,656201171,220.40001
8443,386,656300386,204.0
8445,528,656400528,645.30005
8446,400,656500400,597.0
8449,1276,656601276,678.60004
8450,1876,656601876,94.5
8452,692,656700692,503.75
8453,429,656800429,98.9
8455,99999,656999999,931.5
8457,425,657000425,292.40002
8458,245,657100245,186.0
8460,557,657200557,216.0
8461,4464,657304464,1814.7
8463,1106,657401106,788.80005
8465,527,657500527,261.9
8466,384,657600384,195.0
8467,646,657700646,32.5
8468,560,657800560,5.4
8470,380,657900380,78.0
8473,2896,658002896,924.60004
8474,629,658100629,393.25
1864,262,658200262,301.5
8479,470,658300470,571.9
8480,1693,658401693,831.60004
8481,715,658500715,422.5
8485,1049,658601049,110.200005
8486,929,658700929,617.1
8488,1526,658801526,620.60004
8489,1630,658901630,434.7
8491,405,659000405,69.0
8493,2471,659102471,1669.8
8494,1030,659201030,438.6
8495,511,659300511,0.0
8500,955,659400955,1356.6
8501,99999,659599999,462.30002
8502,435,659600435,483.75003
8503,1497,659701497,1566.0
8504,350,659800350,0.0
8505,935,659900935,637.5
8506,729,660000729,478.8
4344,99999,660199999,938.4
8510,677,660200677,78.0
8513,99999,660399999,1476.6001
8515,299,660400299,366.0
8516,733,660500733,509.19998
8517,297,660600297,343.5
8519,717,660700717,35.75
8520,498,660800498,258.0
8521,432,660900432,477.30002
8522,486,661000486,156.95001
8523,743,661000743,152.0
8524,900,661000900,96.8
8525,684,661100684,256.75
8526,1565,661201565,787.5
8529,420,661300420,217.15001
682,493,661400493,131.15001
683,757,661400757,547.19995
8531,99999,661599999,917.7
8532,99999,661699999,703.8
8533,1568,661701568,737.10004
