Id Personne;Id Famille;QF;Type repas;Nombre;id gale ou non ;type de repas simplifi par tarif identique 
208;1852;620;Repas Halal;53;oui;Repas Standard
208;1852;714;Repas Halal;44;;Repas Standard
209;1363;719;Repas Standard;71;;Repas Standard
210;1853;346;Repas Halal;121;;Repas Standard
211;1854;661;Repas Standard;128;;Repas Standard
212;1855;543;Repas Halal;1;;Repas Standard
213;1856;1305;Repas Standard;131;;Repas Standard
214;1856;1305;Repas Standard;131;;Repas Standard
215;73;356;Panier;7;oui;Panier
215;73;356;Repas Standard;129;;Repas Standard
216;912;638;Repas Halal;135;;Repas Standard
217;448;988;Repas Halal;10;;Repas Standard
218;1857;1205;Repas Standard;115;oui;Repas Standard
218;1857;999999;Repas Standard;15;;Repas Standard
219;354;531;Repas Standard;60;;Repas Standard
220;1858;1207;Repas Standard;4;;Repas Standard
221;1859;603;Repas Halal;69;;Repas Standard
222;1860;1923;Repas Standard;120;;Repas Standard
223;1861;847;Repas Standard;133;;Repas Standard
224;112;389;Repas Standard;135;;Repas Standard
225;846;678;Repas Halal;61;;Repas Standard
226;1862;1593;Repas Standard;2;;Repas Standard
227;1716;724;Repas Sans Porc;136;;Repas Standard
228;614;609;Repas Halal;9;;Repas Standard
229;1865;3360;Repas Standard;104;oui;Repas Standard
229;1865;999999;Repas Standard;26;;Repas Standard
230;264;715;Repas Standard;103;;Repas Standard
231;1866;359;Repas Halal;130;;Repas Standard
232;1867;405;Repas Standard;17;;Repas Standard
233;1775;415;Repas Standard;128;;Repas Standard
234;1870;692;Repas Végétarien;67;;Repas vgtarien
235;1381;1805;Repas Standard;123;;Repas Standard
236;412;552;Repas Halal;20;;Repas Standard
237;1871;1764;Repas Standard;120;;Repas Standard
238;1871;1764;Repas Standard;123;;Repas Standard
239;880;2070;Repas Standard;131;;Repas Standard
240;1873;2039;Repas Standard;134;;Repas Standard
241;451;752;Repas Halal;1;;Repas Standard
242;1874;2639;Repas Standard;132;;Repas Standard
243;1875;1232;Repas Standard;6;;Repas Standard
244;1272;650;Repas Standard;133;;Repas Standard
245;1878;625;Repas Standard;65;;Repas Standard
246;1879;284;Repas Halal;35;;Repas Standard
247;1881;1924;Repas Standard;131;;Repas Standard
248;693;641;Repas Standard;106;;Repas Standard
249;1882;586;Repas Halal;8;;Repas Standard
250;845;1995;Repas Standard;132;;Repas Standard
251;1883;506;Repas Halal;108;;Repas Standard
252;1885;1705;Repas Standard;126;;Repas Standard
253;1886;3586;Repas Standard;130;;Repas Standard
254;1887;686;Repas Standard;9;;Repas Standard
255;1169;1614;Repas Standard;108;;Repas Standard
256;1331;2148;Repas Standard;132;;Repas Standard
257;272;789;Repas Halal;133;;Repas Standard
258;1888;1409;Repas Standard;135;;Repas Standard
259;1889;702;Repas Végétarien;120;;Repas vgtarien
260;1508;558;Repas Standard;3;;Repas Standard
261;359;680;Repas Halal;135;;Repas Standard
262;1350;821;Repas Halal;128;;Repas Standard
263;1894;1108;Repas Standard;99;;Repas Standard
264;1895;424;Repas Halal;74;;Repas Standard
265;9122;999999;Repas Halal;102;;Repas Standard
266;344;485;Repas Standard;120;;Repas Standard
267;304;346;Repas Halal;43;;Repas Standard
268;1898;725;Repas Standard;128;;Repas Standard
269;1899;1942;Repas Standard;136;;Repas Standard
270;833;1829;Repas Standard;30;;Repas Standard
271;1900;2030;Repas Standard;67;;Repas Standard
272;1901;1743;Repas Standard;136;;Repas Standard
273;1902;360;Repas Standard;104;;Repas Standard
274;469;856;Repas Standard;136;;Repas Standard
275;1904;848;Repas Standard;120;;Repas Standard
276;1905;401;Repas Standard;66;;Repas Standard
277;496;331;Repas Halal;123;;Repas Standard
278;1906;2129;Repas Standard;127;;Repas Standard
279;1907;895;Repas Végétarien;128;;Repas vgtarien
280;1909;768;Repas Halal;53;;Repas Standard
281;22;682;Repas Végétarien;78;;Repas vgtarien
282;1911;644;Repas Standard;134;;Repas Standard
283;1869;1304;Repas Standard;132;;Repas Standard
284;1914;1572;Repas Standard;132;;Repas Standard
285;1177;1802;Repas Standard;93;;Repas Standard
286;36;2236;Repas Standard;97;;Repas Standard
287;1916;1454;Repas Sans Porc;130;;Repas Standard
288;990;501;Repas Standard;132;;Repas Standard
289;558;576;Repas Standard;108;;Repas Standard
290;1102;1065;Repas Halal;1;;Repas Standard
291;1917;679;Repas Standard;15;;Repas Standard
292;1918;1310;Repas Standard;132;;Repas Standard
293;1919;516;Repas Végétarien;1;;Repas vgtarien
294;1920;392;Repas Standard;136;;Repas Standard
295;320;589;Repas Halal;113;;Repas Standard
296;293;790;Repas Halal;130;;Repas Standard
297;422;1309;Repas Standard;136;;Repas Standard
298;1921;527;Repas Halal;133;;Repas Standard
299;1923;1343;Repas Standard;128;;Repas Standard
300;1576;1852;Repas Standard;127;;Repas Standard
301;1924;567;Repas Standard;4;;Repas Standard
302;1925;2070;Repas Standard;132;;Repas Standard
303;1926;999999;Repas Standard;136;;Repas Standard
304;1930;817;Repas Halal;133;;Repas Standard
305;1932;499;Repas Standard;67;;Repas Standard
306;1933;859;Repas Standard;12;;Repas Standard
307;895;999999;Repas Standard;132;;Repas Standard
308;1935;3207;Repas Standard;105;;Repas Standard
309;1936;999999;Repas Standard;41;;Repas Standard
310;855;570;Panier;68;;Panier
311;1937;2178;Repas Standard;136;;Repas Standard
312;1093;1742;Repas Standard;1;;Repas Standard
313;1938;461;Repas Standard;115;;Repas Standard
314;1939;3264;Repas Standard;136;;Repas Standard
315;1940;531;Repas Halal;9;;Repas Standard
316;1941;446;Repas Halal;136;;Repas Standard
317;1942;1572;Repas Standard;88;;Repas Standard
318;1493;633;Repas Halal;4;;Repas Standard
319;1455;290;Repas Halal;136;;Repas Standard
320;1945;1453;Repas Standard;42;;Repas Standard
321;1947;1187;Repas Standard;82;;Repas Standard
322;1949;241;Repas Halal;132;;Repas Standard
323;1950;2101;Repas Standard;134;;Repas Standard
324;1951;1251;Repas Standard;136;;Repas Standard
325;1955;718;Repas Standard;133;;Repas Standard
326;1963;563;Repas Halal;25;;Repas Standard
327;1968;593;Repas Sans Porc;132;;Repas Standard
328;1971;1296;Repas Standard;2;;Repas Standard
329;1973;2070;Repas Standard;124;;Repas Standard
330;727;397;Repas Standard;133;;Repas Standard
331;1989;585;Repas Halal;127;;Repas Standard
332;1768;1062;Repas Standard;34;;Repas Standard
333;138;482;Repas Standard;90;;Repas Standard
334;1481;515;Repas Standard;55;;Repas Standard
335;1774;910;Repas Standard;102;;Repas Standard
336;376;483;Repas Halal;46;;Repas Standard
337;910;651;Repas Standard;136;;Repas Standard
338;1066;1348;Repas Standard;68;;Repas Standard
339;1591;345;Repas Standard;134;;Repas Standard
340;1261;993;Repas Halal;11;;Repas Standard
341;2021;660;Repas Végétarien;3;;Repas vgtarien
342;2022;631;Repas Sans Porc;1;;Repas Standard
343;2026;283;Repas Standard;128;;Repas Standard
344;2031;1158;Repas Standard;3;;Repas Standard
345;1985;360;Repas Halal;33;;Repas Standard
346;2032;473;Repas Végétarien;1;;Repas vgtarien
347;2037;805;Repas Halal;89;;Repas Standard
348;138;482;Repas Standard;91;;Repas Standard
349;239;677;Repas Halal;130;;Repas Standard
350;239;677;Repas Halal;130;;Repas Standard
351;245;701;Repas Halal;9;;Repas Standard
352;497;636;Repas Standard;126;;Repas Standard
353;411;631;Repas Standard;8;;Repas Standard
354;883;1154;Repas Halal;122;;Repas Standard
355;2053;502;Repas Standard;136;;Repas Standard
356;2053;502;Repas Standard;136;;Repas Standard
357;1031;1214;Repas Standard;136;;Repas Standard
358;952;310;Repas Sans Porc;112;;Repas Standard
359;95;886;Repas Standard;1;;Repas Standard
360;2061;999999;Repas Standard;134;;Repas Standard
361;2065;803;Repas Standard;93;;Repas Standard
362;2066;320;Repas Halal;7;;Repas Standard
363;426;507;Repas Halal;131;;Repas Standard
364;2074;897;Repas Standard;56;;Repas Standard
365;200;830;Repas Standard;56;;Repas Standard
366;5757;999999;Repas Standard;31;;Repas Standard
367;704;769;Repas Halal;1;;Repas Standard
368;1293;314;Repas Standard;132;;Repas Standard
369;2082;1031;Repas Halal;55;;Repas Standard
370;6054;502;Repas Halal;124;oui;Repas Standard
370;6054;787;Repas Halal;1;;Repas Standard
371;146;292;Repas Halal;134;;Repas Standard
372;2085;1226;Repas Standard;128;;Repas Standard
373;1460;553;Repas Végétarien;38;oui;Repas vgtarien
373;1460;553;Repas Standard;85;;Repas Standard
374;1199;4634;Repas Standard;101;;Repas Standard
375;2091;313;Repas Standard;132;;Repas Standard
376;2094;315;Repas Sans Porc;67;;Repas Standard
377;198;835;Repas Halal;50;;Repas Standard
378;332;348;Repas Halal;40;;Repas Standard
379;1257;342;Repas Standard;97;;Repas Standard
380;1318;1911;Repas Standard;74;;Repas Standard
381;2096;305;Repas Halal;56;;Repas Standard
382;147;563;Repas Halal;128;;Repas Standard
383;6900;499;Repas Standard;136;;Repas Standard
384;684;1968;Repas Standard;124;;Repas Standard
385;2097;248;Repas Halal;68;;Repas Standard
386;2098;466;Repas Halal;6;;Repas Standard
387;1549;476;Repas Halal;132;;Repas Standard
388;2099;1099;Repas Végétarien;1;;Repas vgtarien
389;508;727;Repas Halal;94;;Repas Standard
390;2100;661;Repas Standard;129;;Repas Standard
391;10437;359;Repas Standard;115;;Repas Standard
392;405;460;Repas Halal;7;;Repas Standard
393;2101;347;Repas Halal;10;;Repas Standard
394;2102;298;Repas Halal;81;;Repas Standard
395;2103;301;Repas Standard;136;;Repas Standard
396;2105;999999;Repas Standard;94;;Repas Standard
397;191;390;Repas Standard;109;;Repas Standard
398;398;289;Repas Végétarien;120;;Repas vgtarien
399;398;289;Repas Végétarien;122;;Repas vgtarien
400;2107;711;Repas Standard;88;;Repas Standard
401;586;272;Repas Halal;67;;Repas Standard
402;1314;392;Repas Sans Porc;134;;Repas Standard
403;306;641;Repas Halal;130;;Repas Standard
404;1020;1627;Repas Standard;123;;Repas Standard
405;4439;789;Repas Standard;34;;Repas Standard
406;2116;549;Repas Sans Porc;112;;Repas Standard
407;2121;483;Repas Végétarien;51;;Repas vgtarien
408;1451;607;Repas Halal;33;;Repas Standard
409;1466;1280;Repas Standard;84;;Repas Standard
410;1628;1914;Repas Standard;133;;Repas Standard
411;576;539;Repas Halal;21;oui;Repas Standard
411;576;687;Repas Halal;59;;Repas Standard
412;1147;1967;Repas Standard;101;;Repas Standard
413;7;333;Repas Sans Porc;50;;Repas Standard
414;2124;480;Repas Végétarien;7;;Repas vgtarien
415;2013;1414;Repas Standard;133;;Repas Standard
416;2129;309;Repas Halal;89;;Repas Standard
417;2133;1498;Repas Standard;134;;Repas Standard
418;2137;1115;Repas Standard;103;;Repas Standard
419;2140;440;Repas Standard;112;;Repas Standard
420;2140;440;Repas Standard;114;;Repas Standard
421;2141;4536;Repas Sans Porc;99;;Repas Standard
422;1294;1937;Repas Halal;135;;Repas Standard
423;2144;13939;Repas Standard;14;;Repas Standard
424;2146;968;Repas Standard;61;;Repas Standard
425;2057;1743;Repas Standard;130;;Repas Standard
426;1149;2648;Repas Standard;126;;Repas Standard
427;2154;440;Repas Standard;70;oui;Repas Standard
427;2154;908;Repas Standard;13;oui;Repas Standard
427;2154;1115;Repas Standard;40;;Repas Standard
428;2159;549;Repas Standard;128;;Repas Standard
429;700;632;Repas Halal;1;;Repas Standard
430;1583;504;Repas Végétarien;2;;Repas vgtarien
431;2160;999999;Repas Halal;121;;Repas Standard
432;2161;440;Repas Standard;59;;Repas Standard
433;14;938;Repas Standard;117;;Repas Standard
434;605;654;Repas Standard;73;;Repas Standard
435;2152;457;Repas Végétarien;83;;Repas vgtarien
436;2151;1098;Repas Halal;13;;Repas Standard
437;2163;1046;Repas Standard;12;;Repas Standard
438;386;353;Repas Végétarien;129;;Repas vgtarien
439;210;1332;Repas Standard;23;;Repas Standard
440;2164;1235;Repas Halal;50;;Repas Standard
441;2142;1387;Repas Standard;63;;Repas Standard
442;341;888;Repas Standard;106;;Repas Standard
443;269;494;Repas Végétarien;22;;Repas vgtarien
444;2166;439;Repas Halal;40;;Repas Standard
445;1012;504;Repas Végétarien;37;;Repas vgtarien
446;2167;586;Repas Sans Porc;16;;Repas Standard
447;1235;651;Repas Halal;25;;Repas Standard
448;913;676;Repas Halal;4;;Repas Standard
449;300;503;Repas Standard;134;;Repas Standard
450;1259;710;Repas Végétarien;3;;Repas vgtarien
451;1556;574;Repas Halal;14;;Repas Standard
452;2170;624;Repas Standard;127;;Repas Standard
453;2128;406;Repas Halal;47;;Repas Standard
454;1238;277;Repas Halal;124;;Repas Standard
455;2171;1306;Repas Standard;101;;Repas Standard
456;642;240;Repas Halal;124;;Repas Standard
457;1546;694;Repas Halal;129;;Repas Standard
458;1112;550;Repas Halal;17;;Repas Standard
459;2172;529;Repas Halal;37;;Repas Standard
460;1773;709;Repas Sans Porc;134;;Repas Standard
461;2173;507;Repas Standard;134;;Repas Standard
462;2174;174;Repas Standard;136;;Repas Standard
463;208;676;Repas Standard;78;;Repas Standard
464;2176;351;Repas Halal;37;;Repas Standard
465;2177;599;Repas Halal;20;;Repas Standard
466;2178;1697;Repas Standard;121;;Repas Standard
467;2179;540;Repas Halal;133;;Repas Standard
468;5912;605;Repas Standard;136;;Repas Standard
469;53;232;Repas Halal;4;;Repas Standard
470;573;606;Repas Halal;136;;Repas Standard
471;939;460;Repas Halal;131;;Repas Standard
472;2185;351;Repas Standard;121;;Repas Standard
473;2188;332;Repas Standard;136;;Repas Standard
474;393;625;Repas Halal;13;oui;Repas Standard
474;10517;625;Repas Halal;111;;Repas Standard
475;1645;1738;Repas Standard;67;;Repas Standard
476;522;2075;Repas Standard;136;;Repas Standard
477;560;1999;Repas Standard;136;;Repas Standard
478;1809;668;Repas Halal;17;;Repas Standard
479;2194;658;Repas Standard;119;;Repas Standard
480;2195;945;Repas Standard;2;;Repas Standard
481;2196;327;Repas Halal;121;;Repas Standard
482;746;334;Repas Végétarien;15;;Repas vgtarien
483;2198;999999;Repas Standard;128;;Repas Standard
484;2199;402;Repas Halal;11;;Repas Standard
485;2184;777;Repas Halal;73;;Repas Standard
486;45;1082;Repas Halal;6;;Repas Standard
487;79;2144;Repas Végétarien;135;;Repas vgtarien
488;1433;386;Repas Standard;54;;Repas Standard
489;1186;916;Repas Halal;9;;Repas Standard
490;2203;419;Repas Standard;136;;Repas Standard
491;2204;742;Repas Halal;124;;Repas Standard
492;2205;394;Repas Halal;128;;Repas Standard
493;2206;430;Repas Halal;126;;Repas Standard
494;2206;430;Repas Halal;122;;Repas Standard
495;276;605;Repas Végétarien;1;;Repas vgtarien
496;1683;413;Repas Halal;129;;Repas Standard
497;209;335;Repas Standard;135;;Repas Standard
498;2210;507;Repas Sans Porc;2;;Repas Standard
499;699;435;Repas Halal;31;;Repas Standard
500;2212;317;Repas Standard;136;;Repas Standard
501;606;380;Repas Halal;106;;Repas Standard
502;2213;340;Repas Halal;124;;Repas Standard
503;2633;675;Repas Halal;135;;Repas Standard
504;546;1356;Repas Halal;128;;Repas Standard
505;2215;339;Repas Halal;52;oui;Repas Standard
505;2215;545;Repas Halal;41;;Repas Standard
506;2215;339;Repas Halal;30;oui;Repas Standard
506;2215;545;Repas Halal;41;;Repas Standard
507;2217;667;Repas Halal;44;;Repas Standard
508;2219;1297;Repas Standard;102;;Repas Standard
509;2220;688;Repas Standard;132;;Repas Standard
510;2222;564;Repas Standard;67;oui;Repas Standard
510;2222;715;Repas Standard;42;;Repas Standard
511;2224;528;Repas Standard;136;;Repas Standard
512;2225;566;Repas Standard;128;;Repas Standard
513;1864;642;Repas Standard;11;;Repas Standard
514;1072;313;Repas Halal;16;;Repas Standard
515;2227;576;Repas Sans Porc;126;;Repas Standard
516;2228;558;Repas Halal;14;;Repas Standard
517;2229;497;Repas Halal;32;;Repas Standard
518;613;482;Repas Halal;56;oui;Repas Standard
518;613;628;Repas Halal;74;;Repas Standard
519;2231;1795;Repas Halal;50;;Repas Standard
520;2232;285;Repas Végétarien;128;;Repas vgtarien
521;1289;444;Repas Halal;127;;Repas Standard
522;1776;2680;Repas Standard;75;;Repas Standard
523;2233;281;Repas Sans Porc;99;;Repas Standard
524;2234;263;Repas Standard;26;;Repas Standard
525;2235;1043;Repas Standard;100;;Repas Standard
526;46;691;Repas Standard;134;;Repas Standard
527;2237;410;Repas Standard;58;;Repas Standard
528;1322;479;Repas Halal;42;oui;Repas Standard
528;1322;665;Repas Halal;24;;Repas Standard
529;2238;999999;Repas Standard;132;;Repas Standard
530;2239;284;Repas Standard;114;;Repas Standard
531;1349;819;Repas Halal;1;;Repas Standard
532;2240;465;Repas Halal;36;;Repas Standard
533;1543;748;Repas Halal;4;;Repas Standard
534;1141;257;Repas Halal;136;;Repas Standard
535;1025;416;Repas Standard;4;;Repas Standard
536;656;262;Repas Halal;130;;Repas Standard
537;2242;418;Repas Standard;128;oui;Repas Standard
537;2242;522;Repas Standard;4;;Repas Standard
538;2243;431;Repas Halal;17;;Repas Standard
539;788;504;Repas Standard;132;;Repas Standard
540;1786;1186;Repas Standard;124;;Repas Standard
541;478;568;Repas Halal;61;;Repas Standard
542;1401;605;Repas Standard;76;oui;Repas Standard
542;1401;1468;Repas Standard;59;;Repas Standard
543;2246;673;Repas Halal;36;;Repas Standard
544;2247;752;Repas Standard;133;;Repas Standard
545;1441;262;Repas Standard;133;;Repas Standard
546;2248;1561;Repas Standard;128;;Repas Standard
547;2251;1203;Repas Standard;65;;Repas Standard
548;712;317;Repas Halal;5;;Repas Standard
549;2252;614;Repas Standard;135;;Repas Standard
550;410;952;Repas Standard;119;;Repas Standard
551;786;1256;Repas Halal;109;;Repas Standard
552;2255;251;Repas Standard;11;;Repas Standard
553;572;430;Repas Standard;133;;Repas Standard
554;2254;362;Repas Halal;66;;Repas Standard
555;1099;601;Repas Halal;34;;Repas Standard
556;2256;711;Repas Halal;130;;Repas Standard
557;280;463;Repas Halal;127;;Repas Standard
558;2257;378;Repas Halal;110;;Repas Standard
559;2259;701;Repas Standard;132;;Repas Standard
560;10430;999999;Repas Standard;127;;Repas Standard
561;2258;314;Repas Végétarien;2;;Repas vgtarien
562;71;225;Repas Standard;96;;Repas Standard
563;655;409;Repas Standard;21;;Repas Standard
564;1057;720;Repas Halal;52;;Repas Standard
565;2262;298;Repas Standard;136;;Repas Standard
566;2263;407;Repas Halal;3;;Repas Standard
567;384;396;Repas Halal;33;oui;Repas Standard
567;384;426;Repas Halal;62;;Repas Standard
568;2267;1231;Panier;131;;Panier
569;856;415;Repas Standard;136;;Repas Standard
570;2272;655;Repas Standard;128;;Repas Standard
571;2274;410;Repas Standard;124;;Repas Standard
572;248;962;Repas Standard;35;;Repas Standard
573;5408;324;Repas Standard;132;;Repas Standard
574;2277;711;Repas Halal;55;;Repas Standard
575;1301;381;Repas Standard;77;;Repas Standard
576;2278;1292;Repas Végétarien;97;;Repas vgtarien
577;1290;2962;Repas Standard;136;;Repas Standard
578;521;699;Repas Halal;33;;Repas Standard
579;2281;652;Repas Standard;42;;Repas Standard
580;125;1801;Repas Standard;132;;Repas Standard
581;897;406;Repas Halal;72;;Repas Standard
582;2283;288;Repas Standard;119;;Repas Standard
583;1880;409;Repas Halal;1;;Repas Standard
584;2287;1438;Repas Standard;1;;Repas Standard
585;2290;1573;Repas Standard;129;;Repas Standard
586;253;1381;Repas Standard;136;;Repas Standard
587;959;6683;Repas Standard;136;;Repas Standard
588;2294;763;Repas Standard;131;;Repas Standard
589;2295;388;Repas Standard;135;;Repas Standard
590;1090;1028;Repas Standard;11;;Repas Standard
591;2297;2217;Repas Standard;132;;Repas Standard
592;2300;834;Repas Standard;63;;Repas Standard
593;2301;1850;Repas Standard;131;;Repas Standard
594;2302;999999;Repas Standard;132;;Repas Standard
595;2303;685;Repas Standard;136;;Repas Standard
596;1798;394;Repas Halal;110;;Repas Standard
597;2304;233;Repas Halal;118;;Repas Standard
598;2305;1718;Repas Halal;80;;Repas Standard
599;342;1154;Repas Halal;126;;Repas Standard
600;1080;598;Repas Halal;1;;Repas Standard
601;2314;843;Repas Halal;130;;Repas Standard
602;10204;703;Repas Standard;134;;Repas Standard
603;335;361;Repas Halal;104;oui;Repas Standard
603;335;438;Repas Halal;32;;Repas Standard
604;2320;278;Repas Halal;4;;Repas Standard
605;867;981;Repas Halal;11;;Repas Standard
606;2323;711;Repas Standard;135;;Repas Standard
607;2324;267;Repas Standard;136;;Repas Standard
608;2325;526;Repas Halal;136;;Repas Standard
609;265;1516;Repas Standard;132;;Repas Standard
610;2330;1344;Repas Halal;121;;Repas Standard
611;2336;502;Repas Halal;78;;Repas Standard
612;10452;999999;Repas Standard;133;;Repas Standard
613;1361;999999;Repas Standard;135;;Repas Standard
614;2344;372;Repas Halal;53;;Repas Standard
615;308;1338;Repas Standard;112;;Repas Standard
616;2293;451;Repas Standard;29;;Repas Standard
617;2345;587;Repas Sans Porc;4;;Repas Standard
618;1108;404;Repas Standard;66;;Repas Standard
619;2936;521;Repas Sans Porc;129;;Repas Standard
620;1378;257;Repas Standard;132;;Repas Standard
621;2346;335;Repas Standard;132;;Repas Standard
622;1166;389;Repas Halal;9;;Repas Standard
623;2348;449;Repas Halal;8;;Repas Standard
624;2349;534;Repas Standard;25;;Repas Standard
625;971;443;Repas Halal;113;;Repas Standard
626;2351;594;Repas Végétarien;8;;Repas vgtarien
627;2352;390;Repas Halal;33;;Repas Standard
628;2353;999999;Repas Sans Porc;38;;Repas Standard
629;2354;408;Repas Halal;37;;Repas Standard
630;2062;892;Panier;2;;Panier
631;2355;999999;Repas Standard;126;;Repas Standard
632;992;355;Repas Halal;108;;Repas Standard
633;299;802;Repas Halal;4;;Repas Standard
634;923;1066;Repas Halal;57;;Repas Standard
635;858;460;Repas Halal;33;;Repas Standard
636;1385;433;Repas Halal;136;;Repas Standard
637;563;378;Repas Halal;128;;Repas Standard
638;2357;667;Repas Halal;12;;Repas Standard
639;831;479;Repas Halal;133;;Repas Standard
640;2358;449;Repas Standard;135;;Repas Standard
641;2359;665;Repas Standard;135;;Repas Standard
642;256;1221;Repas Halal;133;;Repas Standard
643;333;650;Repas Halal;136;;Repas Standard
644;2360;319;Repas Standard;132;;Repas Standard
645;2361;286;Repas Halal;72;;Repas Standard
646;2362;1107;Repas Halal;47;;Repas Standard
647;1640;610;Repas Halal;123;;Repas Standard
648;626;684;Repas Halal;15;;Repas Standard
649;626;684;Repas Halal;15;;Repas Standard
650;2365;358;Repas Halal;49;;Repas Standard
651;1357;365;Repas Halal;97;;Repas Standard
652;2366;486;Repas Halal;6;;Repas Standard
653;494;1097;Repas Standard;67;;Repas Standard
654;2367;687;Repas Végétarien;45;oui;Repas vgtarien
654;2367;687;Repas Halal;81;;Repas Standard
655;2367;687;Repas Végétarien;45;oui;Repas vgtarien
655;2367;687;Repas Halal;81;;Repas Standard
656;2368;241;Repas Standard;17;;Repas Standard
657;2369;2472;Repas Standard;127;;Repas Standard
658;6614;493;Repas Halal;12;oui;Repas Standard
658;6614;757;Repas Halal;73;;Repas Standard
659;2370;154;Repas Standard;76;oui;Repas Standard
659;2370;181;Repas Standard;8;;Repas Standard
660;2371;244;Repas Halal;135;;Repas Standard
661;2371;244;Repas Halal;135;;Repas Standard
662;2372;307;Repas Sans Porc;60;;Repas Standard
663;451;752;Repas Halal;1;;Repas Standard
664;2374;1769;Repas Standard;131;;Repas Standard
665;917;269;Repas Halal;33;;Repas Standard
666;2376;407;Repas Halal;90;;Repas Standard
667;202;683;Repas Halal;136;;Repas Standard
668;388;1353;Repas Standard;23;oui;Repas Standard
668;388;1711;Repas Standard;111;;Repas Standard
669;2377;424;Repas Standard;107;;Repas Standard
670;2378;1166;Repas Standard;131;;Repas Standard
671;2379;524;Repas Végétarien;130;;Repas vgtarien
672;2380;410;Repas Halal;39;;Repas Standard
673;2381;295;Repas Halal;20;;Repas Standard
674;2382;1134;Repas Standard;122;;Repas Standard
675;1912;993;Repas Standard;128;;Repas Standard
676;1360;413;Repas Halal;95;;Repas Standard
677;1073;658;Repas Standard;109;;Repas Standard
678;2384;458;Repas Halal;1;;Repas Standard
679;2385;447;Repas Halal;136;;Repas Standard
680;227;999999;Repas Standard;133;;Repas Standard
681;2381;295;Repas Halal;65;;Repas Standard
682;1720;1205;Repas Standard;132;;Repas Standard
683;1720;1205;Repas Standard;132;;Repas Standard
684;2388;1233;Repas Halal;131;;Repas Standard
685;861;1117;Repas Standard;127;;Repas Standard
686;832;1772;Repas Standard;135;;Repas Standard
687;2389;1222;Repas Halal;122;;Repas Standard
688;2390;821;Repas Sans Porc;67;;Repas Standard
689;847;643;Repas Halal;4;;Repas Standard
690;2392;809;Repas Standard;131;;Repas Standard
691;343;1801;Panier;136;;Panier
692;1846;317;Repas Halal;7;;Repas Standard
693;2393;1745;Repas Standard;76;;Repas Standard
694;2395;1258;Repas Standard;36;;Repas Standard
695;2394;778;Repas Standard;3;;Repas Standard
696;2397;664;Repas Standard;128;;Repas Standard
697;2399;437;Repas Halal;3;;Repas Standard
698;2401;618;Repas Sans Porc;83;;Repas Standard
699;2402;349;Repas Halal;66;;Repas Standard
700;2403;2997;Repas Standard;132;;Repas Standard
701;1398;1409;Repas Standard;131;;Repas Standard
702;118;928;Repas Standard;5;;Repas Standard
703;2404;236;Repas Végétarien;22;;Repas vgtarien
704;1936;999999;Repas Standard;41;;Repas Standard
705;629;417;Repas Halal;16;;Repas Standard
706;459;754;Repas Standard;66;oui;Repas Standard
706;459;822;Repas Standard;27;;Repas Standard
707;1735;1238;Repas Végétarien;97;;Repas vgtarien
708;601;875;Repas Halal;6;;Repas Standard
709;2082;1031;Repas Halal;55;;Repas Standard
710;2409;999999;Repas Standard;131;;Repas Standard
711;2411;1014;Repas Standard;4;;Repas Standard
712;2412;233;Repas Halal;11;oui;Repas Standard
712;2412;442;Repas Halal;41;;Repas Standard
713;548;503;Repas Standard;50;;Repas Standard
714;2416;399;Repas Halal;35;;Repas Standard
715;2417;619;Repas Halal;128;;Repas Standard
716;1220;496;Repas Végétarien;10;;Repas vgtarien
717;2419;576;Repas Halal;1;;Repas Standard
718;1254;662;Repas Sans Porc;131;;Repas Standard
719;2420;1263;Repas Standard;7;oui;Repas Standard
719;2420;1314;Repas Standard;26;;Repas Standard
720;2421;999999;Repas Standard;37;;Repas Standard
721;2423;510;Repas Standard;136;;Repas Standard
722;2424;382;Repas Standard;136;;Repas Standard
723;2426;590;Repas Halal;56;;Repas Standard
724;2427;256;Repas Halal;125;;Repas Standard
725;2428;716;Repas Standard;91;;Repas Standard
726;2429;377;Repas Standard;124;;Repas Standard
727;2432;1928;Repas Standard;124;;Repas Standard
728;2433;1770;Repas Standard;131;;Repas Standard
729;1272;650;Repas Standard;135;;Repas Standard
730;2435;289;Repas Halal;77;;Repas Standard
731;2436;509;Repas Standard;4;;Repas Standard
732;2437;414;Repas Halal;110;;Repas Standard
733;609;448;Repas Halal;59;;Repas Standard
734;2440;1338;Repas Standard;36;;Repas Standard
735;2441;881;Repas Standard;68;;Repas Standard
736;2443;451;Repas Sans Porc;132;;Repas Standard
737;2444;3883;Repas Végétarien;47;oui;Repas vgtarien
737;2444;3883;Repas Standard;88;;Repas Standard
738;1992;1610;Repas Standard;136;;Repas Standard
739;2446;1085;Repas Standard;118;;Repas Standard
740;2448;1274;Repas Sans Porc;126;;Repas Standard
741;2450;636;Repas Standard;1;;Repas Standard
742;224;1487;Repas Standard;128;;Repas Standard
743;1023;503;Repas Standard;91;;Repas Standard
744;463;999999;Repas Végétarien;31;;Repas vgtarien
745;1894;1108;Repas Standard;96;;Repas Standard
746;2451;2339;Repas Standard;55;oui;Repas Standard
746;2451;2339;Repas Végétarien;80;;Repas vgtarien
747;2452;919;Repas Standard;133;;Repas Standard
748;2453;944;Repas Standard;127;;Repas Standard
